date,T2M,T2M_MAX,T2M_MIN,PRECTOTCORR,WS2M,WS10M,WS10M_MAX,RH2M,PS,QV2M,ALLSKY_SFC_SW_DWN
2023-03-03,5.5,9.83,1.75,4.97,0.79,1.78,2.41,90.11,90.45,5.62,1.1868
2023-03-04,5.01,6.46,3.97,8.63,0.88,1.52,2.21,90.35,90.5,5.44,1.0135
2023-03-05,5.97,8.89,4.07,5.11,0.65,1.41,2.75,87.18,90.28,5.62,1.7162
2023-03-06,5.37,10.23,0.68,7.08,2.17,4.03,5.78,86.42,89.74,5.37,1.1251
2023-03-07,3.31,8.01,-0.84,0.33,0.88,1.57,2.73,79.49,90.55,4.16,4.4926
2023-03-08,6.89,12.81,1.48,0.0,1.05,2.11,2.95,62.75,90.43,4.18,4.128
2023-03-09,7.74,12.0,3.89,0.0,1.08,1.87,2.61,59.88,90.26,4.34,4.3094
2023-03-10,6.13,12.58,2.48,0.4,1.12,2.3,3.25,80.06,90.28,5.2,2.5246
2023-03-11,8.43,14.84,3.84,0.07,1.35,2.97,4.02,78.39,90.15,5.98,2.9784
2023-03-12,10.23,17.5,5.18,0.01,1.44,3.02,4.01,68.86,90.08,5.79,2.1662
2023-03-13,6.79,9.57,4.57,3.77,0.55,1.05,2.17,84.47,90.31,5.75,0.7217
2023-03-14,7.88,13.74,4.32,0.35,0.74,1.44,2.58,82.09,90.42,6.01,1.632
2023-03-15,11.44,18.95,5.26,0.08,1.07,1.97,3.53,72.53,89.91,6.65,1.4683
2023-03-16,9.61,14.64,5.36,0.68,0.83,1.62,2.2,80.94,89.82,6.69,3.4284
2023-03-17,8.86,10.98,7.35,1.68,0.8,1.43,2.53,88.63,90.22,6.97,2.4317
2023-03-18,8.9,12.84,5.74,1.65,0.78,1.39,2.15,81.39,90.33,6.35,3.2669
2023-03-19,7.95,13.54,4.69,0.92,0.64,1.17,1.88,80.25,90.07,5.89,1.883
2023-03-20,3.87,5.42,2.37,10.51,0.79,1.28,2.2,94.55,90.18,5.27,1.8924
2023-03-21,3.75,7.0,1.6,6.67,0.85,1.4,3.13,89.97,90.39,4.95,3.2042
2023-03-22,6.84,12.57,1.43,3.98,0.83,1.47,2.27,79.78,90.28,5.41,5.3374
2023-03-23,7.98,13.52,3.85,1.72,0.73,1.51,2.82,82.33,90.26,6.04,3.4176
2023-03-24,6.5,10.21,4.77,5.76,0.6,1.07,2.66,90.81,90.6,6.05,2.5476
2023-03-25,7.31,11.32,4.76,2.51,0.4,0.8,1.64,88.42,90.32,6.24,1.9289
2023-03-26,10.27,15.65,5.39,0.89,0.87,1.73,2.23,79.59,89.91,6.85,2.7098
2023-03-27,6.07,9.51,2.91,8.87,0.95,1.66,2.88,93.67,90.13,6.12,1.1808
2023-03-28,9.95,19.43,1.95,0.09,1.14,2.55,3.6,71.79,89.78,5.82,5.5591
2023-03-29,6.44,12.71,-0.65,11.09,1.85,3.51,5.4,84.59,89.64,5.64,1.5574
2023-03-30,-1.61,0.56,-3.61,13.43,1.76,3.01,4.0,91.18,90.45,3.36,1.9776
2023-03-31,-1.55,0.89,-3.56,5.7,1.09,1.88,3.29,89.73,90.44,3.32,3.0934
2023-04-01,1.35,6.37,-3.73,0.5,0.95,1.65,2.57,68.78,90.34,3.1,6.241
2023-04-02,6.27,11.96,-0.17,0.17,1.18,2.38,2.83,73.45,90.14,4.91,4.5374
2023-04-03,8.15,12.44,5.11,1.16,0.9,1.75,2.42,84.38,90.42,6.31,2.1636
2023-04-04,12.05,20.42,3.8,0.03,0.99,2.12,3.74,66.05,90.37,6.09,4.7266
2023-04-05,10.76,18.13,7.18,0.93,1.14,2.52,3.8,77.05,89.99,6.81,2.4029
2023-04-06,6.09,8.1,2.93,10.59,0.74,1.37,2.69,91.44,90.12,5.96,1.3106
2023-04-07,7.75,14.17,2.12,1.48,0.64,1.21,2.22,75.65,90.17,5.34,4.2792
2023-04-08,4.34,6.64,1.53,15.64,1.49,2.65,4.84,93.75,90.72,5.39,1.6682
2023-04-09,7.08,13.36,-0.16,0.24,0.95,1.93,2.84,67.94,90.95,4.53,5.8248
2023-04-10,8.31,12.21,4.81,0.88,1.38,3.13,3.64,82.8,90.3,6.31,2.118
2023-04-11,10.18,14.52,7.18,1.63,1.32,2.98,4.51,85.62,89.62,7.44,2.2114
2023-04-12,9.97,15.79,5.11,3.31,0.65,1.38,2.64,84.14,89.28,7.1,2.3294
2023-04-13,5.15,6.75,3.17,6.84,1.24,2.18,3.72,92.75,89.71,5.7,1.9663
2023-04-14,6.4,10.66,2.3,1.12,1.22,2.22,4.0,77.73,90.53,5.05,5.6066
2023-04-15,11.53,15.81,5.96,0.0,1.12,2.09,4.01,58.52,90.71,5.48,6.6528
2023-04-16,13.63,19.18,8.58,0.0,1.03,2.01,2.62,56.37,90.58,5.94,6.9168
2023-04-17,13.52,18.56,6.55,0.01,0.8,1.61,3.23,64.12,90.51,6.65,5.6698
2023-04-18,15.04,22.63,7.66,0.01,1.02,2.25,3.76,61.55,90.52,6.99,6.3046
2023-04-19,14.33,20.42,10.6,1.34,1.04,2.4,3.17,70.85,90.32,7.86,5.5022
2023-04-20,12.41,18.62,7.52,7.07,0.84,1.78,2.4,79.89,89.89,7.89,2.5555
2023-04-21,7.82,10.98,4.9,5.87,0.96,1.79,3.04,85.54,90.0,6.25,4.3834
2023-04-22,9.3,13.69,5.23,0.38,1.01,2.0,3.73,77.48,90.36,6.18,6.0041
2023-04-23,10.25,15.11,4.73,6.78,0.53,1.09,2.08,78.48,90.4,6.59,4.2528
2023-04-24,8.79,14.23,4.73,3.69,0.9,1.85,3.03,86.73,90.25,6.75,1.7594
2023-04-25,10.0,14.87,5.41,0.27,0.77,1.54,2.27,74.75,90.4,6.2,7.0572
2023-04-26,12.53,19.02,5.33,0.04,0.97,2.25,3.28,64.82,90.17,6.26,6.593
2023-04-27,12.65,18.76,7.33,0.75,1.2,2.96,3.48,72.74,89.99,7.25,5.0606
2023-04-28,12.73,18.19,8.57,2.16,0.67,1.43,2.54,77.42,90.0,7.73,4.1105
2023-04-29,8.86,15.18,5.85,14.77,0.66,1.32,2.44,91.61,89.92,7.22,1.109
2023-04-30,8.47,13.94,5.61,4.36,0.77,1.51,3.0,86.0,90.07,6.49,2.7979
2023-05-01,6.85,10.38,4.64,2.99,0.89,1.7,3.64,86.49,90.59,5.86,3.403
2023-05-02,6.73,10.51,3.52,1.37,1.0,1.81,3.38,75.17,91.08,4.99,4.447
2023-05-03,6.27,9.77,3.45,0.75,1.08,1.96,3.04,80.86,91.38,5.21,6.0264
2023-05-04,10.06,16.25,2.42,0.0,0.87,1.71,2.39,60.32,91.18,4.91,7.8624
2023-05-05,13.01,18.88,5.49,0.0,0.85,1.66,2.81,50.33,90.67,5.05,7.6793
2023-05-06,14.48,18.8,8.11,0.0,0.86,1.83,2.73,63.51,90.32,7.24,4.5144
2023-05-07,13.63,19.44,8.83,2.18,0.93,2.03,2.55,78.55,90.11,8.36,2.7962
2023-05-08,9.72,12.67,8.11,2.65,0.78,1.44,2.65,89.44,90.55,7.42,1.7203
2023-05-09,10.69,14.66,7.82,1.03,0.85,1.61,3.36,84.89,90.66,7.44,5.6436
2023-05-10,11.38,14.97,8.36,1.65,0.92,1.77,3.17,84.87,90.66,7.8,3.197
2023-05-11,9.86,12.21,8.36,7.97,0.88,1.56,2.38,90.89,90.87,7.58,2.3194
2023-05-12,12.96,16.64,8.9,1.67,0.79,1.56,2.29,87.14,90.69,8.96,3.0533
2023-05-13,9.72,13.17,5.85,14.1,0.85,1.6,3.23,91.71,90.58,7.65,0.852
2023-05-14,7.3,9.88,5.69,8.23,2.14,3.94,5.98,90.98,90.81,6.39,1.9711
2023-05-15,8.7,11.97,6.11,2.47,1.34,2.58,3.6,80.74,90.87,6.2,5.7576
2023-05-16,11.18,16.59,3.47,2.47,0.85,1.72,2.62,65.96,90.79,5.87,8.1458
2023-05-17,13.13,17.53,7.3,0.0,0.91,1.81,2.55,58.33,90.29,5.9,8.1269
2023-05-18,16.53,22.05,9.75,0.49,0.61,1.3,2.24,62.96,90.0,8.22,5.9786
2023-05-19,15.89,20.82,12.26,0.61,0.55,1.22,1.81,71.2,90.15,8.77,6.0036
2023-05-20,14.1,17.05,10.81,2.77,0.42,0.96,1.89,84.6,90.2,9.39,4.0438
2023-05-21,12.95,15.99,10.47,8.37,0.47,0.95,1.66,86.55,90.07,8.93,4.1976
2023-05-22,15.44,20.3,9.74,0.28,0.68,1.47,2.28,73.4,90.23,8.76,6.6384
2023-05-23,17.98,25.31,11.82,0.37,1.05,2.48,4.16,66.43,90.21,9.24,6.7582
2023-05-24,18.06,24.5,12.11,2.16,0.81,1.68,2.65,63.32,90.5,8.97,5.0117
2023-05-25,17.08,21.75,11.85,0.24,0.67,1.41,2.28,68.89,90.62,9.13,5.2378
2023-05-26,15.79,19.51,12.72,0.29,0.59,1.3,1.97,75.59,90.49,9.27,4.361
2023-05-27,16.71,21.42,11.99,0.4,0.6,1.26,2.27,72.28,90.43,9.36,4.6574
2023-05-28,18.23,24.22,12.12,2.01,0.66,1.51,2.61,70.36,90.34,9.93,3.702
2023-05-29,18.63,22.42,13.95,2.76,0.7,1.71,2.75,72.97,90.21,10.7,6.1392
2023-05-30,18.04,22.23,12.94,1.43,0.76,1.7,2.2,72.03,90.39,10.15,7.1611
2023-05-31,16.92,21.0,13.21,1.23,0.7,1.51,2.08,75.67,90.53,9.92,5.9851
2023-06-01,15.7,19.47,12.64,0.53,0.69,1.39,3.15,82.5,90.65,10.03,5.7305
2023-06-02,16.79,20.46,12.5,0.64,0.7,1.45,2.02,78.37,90.63,10.22,5.958
2023-06-03,19.58,25.63,13.33,0.17,0.75,1.86,2.73,71.39,90.42,10.95,6.1051
2023-06-04,18.52,22.38,14.7,1.65,0.66,1.56,2.76,78.67,90.42,11.46,4.9553
2023-06-05,16.79,20.97,13.48,0.96,0.68,1.42,3.34,85.6,90.57,11.16,4.9315
2023-06-06,15.96,19.55,12.84,4.51,0.76,1.51,2.9,86.71,90.76,10.73,5.148
2023-06-07,15.61,19.23,12.95,3.38,0.86,1.62,2.69,85.7,90.83,10.35,5.7768
2023-06-08,17.98,23.49,11.7,0.05,0.71,1.52,2.22,76.74,90.65,10.71,7.5948
2023-06-09,19.45,26.95,14.45,4.46,0.91,1.92,4.02,77.49,90.26,11.9,4.757
2023-06-10,18.02,22.26,15.61,4.57,0.71,1.49,2.69,86.52,90.02,12.35,3.497
2023-06-11,18.67,22.19,14.11,0.53,0.7,1.43,2.56,80.94,90.01,11.98,6.7558
2023-06-12,19.55,24.44,16.2,2.11,0.65,1.25,1.78,76.21,89.97,11.89,5.2894
2023-06-13,19.17,24.01,15.64,2.27,0.58,1.25,2.75,80.99,89.94,12.33,3.293
2023-06-14,17.93,21.7,14.84,2.31,0.89,1.75,3.14,86.18,90.14,12.2,3.996
2023-06-15,16.1,18.24,14.04,6.66,1.04,1.97,3.28,93.38,90.37,11.83,2.2877
2023-06-16,16.78,20.55,13.43,5.52,0.93,1.74,3.0,84.69,90.28,11.12,6.9446
2023-06-17,18.47,23.18,12.6,0.11,0.87,1.64,2.54,71.37,89.92,10.3,8.371
2023-06-18,18.66,26.26,15.26,1.77,0.97,1.93,3.48,76.46,89.87,11.21,4.7904
2023-06-19,18.19,22.95,13.11,3.8,0.82,1.56,2.48,77.59,90.18,10.96,6.7397
2023-06-20,16.23,18.93,13.93,10.29,0.85,1.65,2.88,87.84,90.19,11.21,1.7849
2023-06-21,16.57,19.79,13.87,10.39,1.02,1.94,3.33,84.24,90.48,10.92,5.089
2023-06-22,16.15,18.25,13.97,9.88,0.87,1.56,2.39,89.02,90.64,11.26,2.6534
2023-06-23,16.84,20.89,14.35,3.29,0.76,1.4,3.0,85.19,90.77,11.14,3.7582
2023-06-24,17.0,20.89,13.5,0.65,0.82,1.66,3.06,82.96,90.85,10.93,6.9266
2023-06-25,19.13,24.77,12.77,0.0,0.73,1.45,2.28,76.18,90.48,11.37,8.3198
2023-06-26,20.18,25.31,15.01,1.3,0.85,1.78,2.88,77.59,90.02,12.53,6.33
2023-06-27,17.86,20.93,15.45,6.71,1.02,1.91,3.21,86.36,90.26,12.17,4.4436
2023-06-28,19.49,26.01,13.63,0.56,0.79,1.49,2.82,73.31,90.38,11.2,7.6015
2023-06-29,19.47,23.26,15.66,1.14,0.87,1.68,3.05,79.31,90.3,12.32,6.9732
2023-06-30,15.91,19.92,11.93,24.4,1.42,2.64,4.75,89.36,90.37,11.23,2.2034
2023-07-01,15.25,19.06,10.33,0.68,1.1,1.97,3.25,76.2,90.49,9.01,7.5494
2023-07-02,18.88,26.14,11.37,0.0,0.73,1.37,2.28,63.73,90.4,9.26,8.5164
2023-07-03,21.66,25.87,16.86,0.03,0.73,1.37,1.99,66.34,90.5,11.85,8.2675
2023-07-04,21.44,25.91,17.76,0.46,0.79,1.56,2.97,73.17,90.6,12.75,7.9051
2023-07-05,21.56,26.13,16.8,0.08,0.62,1.37,2.43,72.46,90.54,12.67,7.6094
2023-07-06,22.71,28.83,16.13,0.02,0.72,1.61,3.33,70.38,90.24,13.23,7.6594
2023-07-07,22.99,28.89,17.67,5.81,0.78,1.67,2.58,74.55,90.19,14.18,5.5536
2023-07-08,20.29,23.59,17.7,25.91,0.76,1.53,3.07,89.08,90.07,14.68,2.5306
2023-07-09,19.07,22.63,16.5,8.82,1.2,2.25,5.16,89.98,89.92,13.78,1.9838
2023-07-10,16.67,18.92,15.1,17.35,1.66,3.08,6.07,91.1,90.22,12.0,3.6547
2023-07-11,15.27,17.46,12.97,15.19,1.44,2.57,3.85,86.18,90.72,10.3,5.0798
2023-07-12,16.81,21.31,10.88,0.43,0.94,1.65,2.64,61.85,91.07,7.87,8.3218
2023-07-13,18.88,23.12,12.93,0.0,0.97,1.65,2.39,55.18,91.09,8.15,8.4065
2023-07-14,19.99,24.62,14.83,0.0,0.91,1.61,2.6,61.95,90.78,9.84,8.2918
2023-07-15,18.87,23.3,14.79,0.0,0.9,1.6,2.91,66.55,90.77,9.8,7.3356
2023-07-16,17.68,21.31,14.77,1.9,1.18,2.12,3.59,76.56,90.78,10.62,4.5768
2023-07-17,16.59,20.2,13.14,1.35,1.26,2.24,3.68,77.24,90.88,9.9,6.785
2023-07-18,17.21,21.67,12.21,0.02,0.96,1.73,2.99,70.87,90.7,9.47,7.9339
2023-07-19,18.4,23.22,13.51,0.01,0.82,1.54,3.0,75.67,90.52,10.93,6.6094
2023-07-20,19.88,24.75,14.74,0.07,0.9,1.66,2.96,77.55,90.4,12.29,6.9173
2023-07-21,21.0,25.23,17.34,0.77,0.76,1.51,3.26,80.98,90.47,13.82,5.8291
2023-07-22,20.72,24.87,17.52,0.03,0.72,1.39,3.1,74.55,90.78,12.38,7.1736
2023-07-23,20.73,25.2,17.43,0.39,0.79,1.57,3.35,78.55,90.68,13.16,4.8838
2023-07-24,19.24,22.48,16.26,2.07,1.08,2.02,3.56,83.67,90.47,12.85,3.0442
2023-07-25,18.57,22.17,15.54,4.39,1.04,1.86,3.11,80.4,90.51,11.79,4.3498
2023-07-26,21.51,26.96,14.97,0.02,0.73,1.47,2.25,72.35,90.36,12.63,6.2258
2023-07-27,26.22,32.98,18.02,0.04,0.81,1.74,2.74,57.56,90.06,12.91,7.4966
2023-07-28,20.34,23.44,14.73,11.56,1.61,3.02,5.81,79.15,90.39,13.11,2.2392
2023-07-29,18.18,22.85,14.46,0.58,0.95,1.67,3.42,73.88,90.54,10.43,7.1006
2023-07-30,18.77,23.02,15.0,0.7,0.98,1.84,3.23,77.88,90.32,11.59,5.1576
2023-07-31,20.71,25.42,16.28,0.49,0.77,1.49,2.91,76.92,90.15,12.83,6.0787
2023-08-01,21.57,27.13,16.88,0.01,0.71,1.46,2.91,74.51,90.21,13.06,5.1792
2023-08-02,21.8,26.32,18.08,0.5,0.8,1.51,3.32,75.78,90.31,13.59,6.1286
2023-08-03,21.08,26.59,16.36,0.33,0.93,1.81,3.53,77.06,90.48,12.99,6.0643
2023-08-04,20.45,24.42,17.04,2.28,0.93,1.81,3.11,80.18,90.61,13.1,6.6636
2023-08-05,22.6,27.79,16.64,0.02,0.7,1.45,2.25,71.86,90.38,13.34,6.665
2023-08-06,27.14,34.16,19.76,0.06,0.97,1.98,4.48,55.62,90.03,13.14,6.8539
2023-08-07,25.45,29.93,20.26,0.03,0.98,1.91,2.94,63.53,90.27,13.95,6.8674
2023-08-08,24.52,31.25,19.02,0.04,0.76,1.51,2.93,69.83,90.29,14.17,6.7855
2023-08-09,24.37,30.23,19.46,0.16,0.83,1.69,3.15,75.16,90.5,15.41,4.439
2023-08-10,26.21,33.04,20.34,0.23,0.6,1.31,2.81,67.68,90.5,15.23,5.0038
2023-08-11,26.19,33.63,20.13,0.31,0.83,1.9,3.15,67.14,90.52,14.86,3.9432
2023-08-12,24.2,29.62,20.69,1.33,0.99,1.98,3.65,78.45,90.81,15.95,2.4259
2023-08-13,24.35,30.18,19.78,0.06,0.9,1.82,3.6,72.79,90.9,14.69,4.6464
2023-08-14,25.26,31.75,19.83,0.03,0.73,1.46,3.13,68.28,91.02,14.43,6.2314
2023-08-15,25.05,30.62,20.65,0.0,0.82,1.69,3.56,66.1,90.92,14.01,6.2887
2023-08-16,24.86,32.26,18.88,0.0,0.69,1.52,3.27,61.46,90.6,12.58,5.2747
2023-08-17,24.33,31.36,18.38,0.04,0.76,1.64,3.58,64.27,90.46,12.87,4.8977
2023-08-18,23.16,27.99,19.56,1.12,0.95,1.79,3.33,76.26,90.59,14.67,3.5278
2023-08-19,22.4,27.26,18.36,0.66,0.89,1.65,3.49,74.74,90.65,13.59,6.3898
2023-08-20,23.42,29.91,18.16,0.25,0.68,1.5,3.31,66.31,90.5,12.6,6.4745
2023-08-21,23.05,27.77,19.7,2.69,0.72,1.45,3.38,72.71,90.5,13.9,5.2834
2023-08-22,21.85,25.49,19.0,7.7,0.68,1.29,2.61,80.05,90.7,14.3,4.9618
2023-08-23,21.93,27.45,16.44,0.07,0.95,1.81,3.55,69.89,90.76,12.14,6.432
2023-08-24,21.46,25.84,17.92,0.75,1.0,1.83,3.68,72.16,90.64,12.47,5.7372
2023-08-25,19.55,23.39,16.47,6.3,1.45,2.58,4.66,79.37,90.59,12.34,3.8066
2023-08-26,19.67,24.47,16.11,0.44,1.28,2.24,3.59,74.3,90.7,11.51,4.8818
2023-08-27,21.2,27.85,15.19,0.02,0.92,1.74,3.21,65.12,90.39,10.76,6.7015
2023-08-28,21.6,28.18,15.82,0.22,0.87,1.81,3.56,69.12,89.93,11.92,4.3224
2023-08-29,19.44,22.84,17.69,7.69,0.76,1.45,2.87,87.75,89.86,13.75,2.9614
2023-08-30,22.34,27.97,17.09,0.31,0.94,1.73,2.8,66.49,90.25,11.97,6.3442
2023-08-31,24.92,30.9,19.15,0.0,0.95,1.84,2.71,54.43,90.5,11.52,6.3077
2023-09-01,24.17,30.71,19.01,0.19,1.0,1.85,3.08,56.28,90.58,11.23,5.2778
2023-09-02,22.36,27.12,18.97,0.41,0.82,1.55,3.26,73.94,90.7,13.55,3.9667
2023-09-03,21.38,25.29,18.73,5.96,0.82,1.64,2.89,80.43,90.41,14.06,2.1847
2023-09-04,21.73,27.32,18.05,0.7,0.84,1.64,3.5,75.54,90.29,13.14,3.4814
2023-09-05,23.3,30.19,16.94,0.01,0.79,1.49,2.75,58.44,90.49,10.87,5.6026
2023-09-06,22.01,27.0,18.53,0.58,0.98,1.83,3.85,73.47,90.72,13.14,3.7598
2023-09-07,20.09,24.19,17.27,3.9,1.26,2.32,4.09,85.41,90.73,13.69,3.0948
2023-09-08,19.35,23.5,16.83,8.41,1.36,2.44,3.7,82.96,90.57,12.7,2.4727
2023-09-09,16.64,19.31,14.45,12.95,2.0,3.57,5.36,83.8,90.53,10.92,3.2045
2023-09-10,14.61,18.53,11.08,9.81,1.93,3.5,4.91,75.08,90.65,8.44,4.8984
2023-09-11,14.23,19.79,9.15,3.14,1.02,1.91,3.72,66.61,90.55,7.22,4.6265
2023-09-12,14.18,16.9,11.94,7.0,0.9,1.59,3.05,83.7,90.62,9.3,3.12
2023-09-13,14.18,17.76,11.87,4.91,0.98,1.68,3.36,81.66,90.88,9.02,3.4001
2023-09-14,15.44,20.03,11.79,0.27,0.88,1.58,3.56,71.17,90.91,8.39,5.1653
2023-09-15,16.85,22.43,12.39,0.01,0.92,1.68,3.32,69.72,90.9,8.91,5.4946
2023-09-16,16.31,20.16,13.51,0.28,0.88,1.63,3.49,79.44,90.89,10.07,3.071
2023-09-17,16.08,20.11,13.65,3.92,1.09,1.93,3.71,82.83,90.82,10.3,3.864
2023-09-18,15.28,19.08,12.82,9.83,0.98,1.74,2.77,83.42,90.8,9.85,4.2972
2023-09-19,16.89,23.79,10.32,0.04,0.72,1.43,2.41,67.5,90.76,8.54,5.4677
2023-09-20,18.38,25.28,12.69,1.43,0.73,1.59,2.64,68.87,90.75,9.69,4.6176
2023-09-21,18.02,23.38,13.7,1.2,0.81,1.64,2.57,73.69,90.86,10.23,4.8833
2023-09-22,19.39,25.22,14.57,0.0,0.76,1.46,2.4,63.65,90.95,9.54,5.1631
2023-09-23,19.14,24.97,15.64,0.06,0.72,1.46,2.92,69.48,90.94,10.3,3.6468
2023-09-24,18.96,25.22,14.28,0.8,0.74,1.56,3.02,71.03,90.73,10.39,4.3498
2023-09-25,17.7,21.44,15.21,1.23,0.75,1.31,2.43,78.2,90.72,10.82,4.1822
2023-09-26,18.09,24.77,12.36,0.03,0.67,1.45,2.43,67.51,90.67,9.25,4.3507
2023-09-27,18.66,26.32,13.05,0.0,0.92,1.95,3.54,58.68,90.74,8.34,4.8125
2023-09-28,19.62,26.22,14.05,0.0,0.83,1.72,2.6,59.5,90.81,9.06,4.0759
2023-09-29,19.05,24.1,16.17,0.17,0.6,1.15,2.37,67.66,90.78,10.05,2.9074
2023-09-30,17.99,22.18,15.53,0.72,0.43,0.84,1.61,74.32,90.58,10.43,3.9324
2023-10-01,17.35,21.94,14.88,1.26,0.51,1.04,1.86,76.78,90.29,10.39,3.7114
2023-10-02,15.16,16.45,14.13,19.97,1.49,2.69,4.37,92.55,90.21,11.06,1.1066
2023-10-03,14.15,15.6,12.35,35.74,1.91,3.46,4.57,93.01,90.89,10.36,1.9356
2023-10-04,11.92,13.3,10.71,8.99,1.26,2.16,2.61,90.2,91.22,8.62,2.0282
2023-10-05,13.25,17.63,10.26,1.77,0.99,1.7,2.74,81.62,91.38,8.35,3.869
2023-10-06,13.14,17.76,8.35,0.27,0.96,1.73,2.71,75.91,91.08,7.73,4.5053
2023-10-07,12.64,16.0,9.59,4.04,1.07,1.9,3.22,85.65,91.19,8.54,2.9018
2023-10-08,14.51,20.51,7.8,0.0,0.9,1.62,2.26,60.65,90.74,6.47,4.8461
2023-10-09,11.47,15.85,7.21,24.48,1.6,2.81,5.68,79.23,90.7,7.33,1.5048
2023-10-10,9.13,11.28,7.71,6.68,0.62,0.99,1.49,85.93,90.86,6.83,1.5922
2023-10-11,8.48,10.49,6.99,11.02,1.36,2.38,3.79,92.7,91.18,7.05,1.4251
2023-10-12,10.52,16.78,6.37,1.19,0.81,1.48,2.27,67.11,91.36,5.6,4.3466
2023-10-13,11.55,18.05,6.3,0.0,0.99,1.96,3.01,74.55,91.07,6.84,4.5168
2023-10-14,12.3,18.35,7.39,0.0,0.96,1.68,2.57,66.0,91.02,6.29,4.5283
2023-10-15,15.48,24.26,7.79,0.01,1.12,2.18,3.88,51.01,90.4,5.99,4.314
2023-10-16,12.67,15.48,10.17,3.65,0.92,1.64,2.87,81.57,90.23,8.24,2.203
2023-10-17,9.11,11.88,6.48,26.84,1.46,2.6,4.68,89.31,90.98,7.16,1.7126
2023-10-18,11.16,15.65,6.39,6.07,0.54,0.92,1.41,78.13,90.57,7.17,1.8982
2023-10-19,8.3,11.09,5.09,13.97,1.12,1.91,2.65,94.03,90.78,7.11,1.3159
2023-10-20,11.84,19.03,4.39,0.04,1.12,2.23,3.81,69.85,90.86,6.47,4.1398
2023-10-21,15.25,20.2,10.45,0.0,1.0,1.81,2.71,60.8,90.94,7.2,3.941
2023-10-22,16.22,20.96,11.82,0.0,0.86,1.54,2.37,60.14,91.15,7.53,3.8654
2023-10-23,16.4,22.98,9.89,0.0,0.94,1.86,3.19,67.72,90.9,8.48,3.7668
2023-10-24,14.85,18.45,12.14,0.06,1.09,1.93,2.94,73.34,90.76,8.48,3.2184
2023-10-25,15.37,19.46,11.84,0.07,0.86,1.66,2.8,71.59,90.65,8.52,3.3487
2023-10-26,16.4,20.45,13.38,0.26,0.76,1.75,3.11,70.22,90.55,8.99,1.3073
2023-10-27,15.44,17.8,11.51,0.05,0.91,2.02,2.8,73.99,90.51,8.97,1.9747
2023-10-28,15.71,21.36,11.3,0.01,1.27,2.71,4.33,71.66,90.51,8.75,3.107
2023-10-29,15.2,19.66,10.36,0.0,0.78,1.56,2.59,68.83,90.85,8.14,3.4462
2023-10-30,14.84,19.57,10.76,0.0,0.85,1.55,2.83,74.29,91.27,8.54,3.3538
2023-10-31,15.71,23.97,10.34,0.0,1.31,2.87,5.0,70.32,91.07,8.44,3.3936
2023-11-01,17.51,25.21,11.76,0.01,1.04,2.25,4.22,62.81,90.77,8.45,2.9179
2023-11-02,15.85,19.55,12.58,0.13,0.75,1.58,2.71,72.23,90.65,8.9,2.7826
2023-11-03,13.06,16.09,11.64,5.1,0.87,1.82,2.67,84.76,90.46,8.8,1.051
2023-11-04,13.34,18.83,9.43,0.18,0.98,1.87,2.96,73.18,90.58,7.56,3.2748
2023-11-05,14.16,21.79,9.29,0.0,1.21,2.65,4.27,70.21,90.5,7.82,3.2652
2023-11-06,13.09,17.19,10.75,8.17,1.11,2.36,3.39,81.6,90.51,8.47,1.1974
2023-11-07,11.4,14.23,9.35,12.29,1.25,2.21,3.54,89.07,91.23,8.21,2.4979
2023-11-08,11.05,16.96,6.28,0.01,1.07,1.84,2.99,66.6,91.09,5.84,3.2422
2023-11-09,11.26,17.69,7.58,23.13,1.38,2.82,3.84,71.78,90.66,6.6,2.5176
2023-11-10,8.17,11.82,5.99,9.28,1.02,1.8,3.37,82.07,91.25,6.03,1.9754
2023-11-11,11.66,18.58,6.02,0.0,1.33,2.81,4.26,74.42,90.96,6.91,2.1098
2023-11-12,13.66,20.29,8.97,0.0,1.32,2.86,4.47,65.81,90.79,6.95,2.4466
2023-11-13,12.06,17.24,7.68,0.01,0.9,2.03,3.13,72.61,90.75,6.96,2.1007
2023-11-14,10.04,12.28,8.24,16.15,1.07,2.18,3.17,90.27,90.56,7.69,0.539
2023-11-15,10.17,15.29,6.44,0.02,0.92,1.68,2.73,76.02,90.42,6.44,2.8135
2023-11-16,10.26,17.17,6.82,11.23,1.33,2.65,3.82,83.37,90.08,7.19,1.3574
2023-11-17,5.8,6.98,3.69,12.83,1.54,2.77,3.79,91.65,90.71,5.84,1.4983
2023-11-18,7.3,13.0,2.96,0.59,1.37,3.03,4.73,78.15,90.08,5.59,1.6222
2023-11-19,10.53,13.16,7.94,6.22,1.2,2.62,5.3,84.96,89.3,7.59,0.7255
2023-11-20,4.43,7.45,3.09,26.47,1.47,2.71,4.58,96.55,89.49,5.66,0.6252
2023-11-21,3.26,3.77,2.75,24.14,2.18,3.87,5.03,97.4,90.21,5.2,0.8981
2023-11-22,4.07,7.68,-0.45,2.14,1.46,2.84,3.77,85.13,90.91,4.77,2.0426
2023-11-23,4.24,5.66,1.64,42.37,1.65,3.24,4.64,90.35,90.61,5.18,0.3432
2023-11-24,6.09,9.74,4.1,4.31,0.91,1.94,3.17,88.5,90.13,5.78,0.9254
2023-11-25,7.44,11.33,5.54,0.04,1.2,3.05,3.7,83.99,89.75,6.04,2.016
