date,T2M,T2M_MAX,T2M_MIN,PRECTOTCORR,WS2M,WS10M,WS10M_MAX,RH2M,PS,QV2M,ALLSKY_SFC_SW_DWN
2021-08-05,25.87,32.86,21.19,0.2,0.23,1.17,2.51,62.85,93.52,13.3,7.127
2021-08-06,28.89,38.28,20.23,0.01,0.33,1.66,3.09,44.92,93.0,10.45,7.5871
2021-08-07,27.96,36.41,21.62,2.16,0.2,2.33,3.71,45.19,92.84,10.61,3.6761
2021-08-08,26.07,32.83,20.18,1.7,0.18,1.61,2.74,60.44,93.27,12.78,5.7305
2021-08-09,24.74,31.02,20.31,5.14,0.15,1.31,2.76,71.71,93.43,14.3,3.9598
2021-08-10,23.86,29.06,19.66,0.22,0.15,1.41,2.68,72.89,93.28,14.03,4.9529
2021-08-11,24.05,31.83,18.82,3.47,0.17,1.18,3.26,69.13,93.11,13.07,2.5757
2021-08-12,24.02,29.16,19.49,0.49,0.18,1.42,2.75,66.96,93.35,12.93,4.7554
2021-08-13,21.84,25.56,19.09,1.77,0.18,1.66,2.8,78.4,93.67,13.5,4.1424
2021-08-14,21.16,25.93,17.88,4.65,0.14,1.58,2.79,79.65,93.68,13.07,1.3462
2021-08-15,21.44,27.87,16.94,3.67,0.15,1.18,2.47,73.31,93.62,11.92,3.126
2021-08-16,21.36,28.23,17.25,7.66,0.2,1.17,2.32,74.58,93.57,12.05,4.4902
2021-08-17,23.31,31.81,17.58,0.1,0.23,1.02,1.78,61.58,93.47,10.81,6.0002
2021-08-18,24.99,34.27,16.71,1.29,0.37,1.71,3.18,48.87,93.09,9.35,6.5021
2021-08-19,24.05,32.57,18.09,4.14,0.32,1.73,3.18,59.78,93.01,10.94,5.1353
2021-08-20,21.71,27.85,17.6,6.85,0.2,1.26,2.98,76.0,93.41,12.76,5.6141
2021-08-21,22.27,28.4,18.01,0.2,0.18,1.1,2.68,72.41,93.67,12.48,5.0794
2021-08-22,24.4,33.19,18.56,0.03,0.27,1.34,2.35,59.59,93.58,11.09,5.6657
2021-08-23,23.08,29.86,18.12,0.55,0.2,1.43,2.39,63.98,93.59,11.5,5.4905
2021-08-24,23.07,31.51,18.38,1.09,0.22,1.14,1.85,65.56,93.55,11.52,4.9109
2021-08-25,24.75,33.35,17.95,0.0,0.25,1.5,2.65,56.84,93.39,10.98,6.3386
2021-08-26,24.17,31.17,18.17,0.03,0.4,1.56,2.53,62.23,93.43,11.96,5.2728
2021-08-27,25.84,35.34,17.12,0.0,0.38,1.5,2.11,40.36,93.49,7.71,6.625
2021-08-28,26.8,36.31,18.23,0.0,0.45,1.64,2.57,41.03,93.4,9.02,6.6598
2021-08-29,28.61,38.48,20.07,0.0,0.36,1.84,3.13,43.48,92.97,10.41,6.4104
2021-08-30,28.2,36.57,21.58,0.16,0.2,2.19,3.57,44.54,93.06,10.63,6.0758
2021-08-31,24.24,29.52,19.5,3.72,0.21,1.41,2.95,73.36,93.43,14.49,4.7515
2021-09-01,24.5,31.46,19.17,0.34,0.21,1.19,2.32,65.35,93.34,12.58,5.0779
2021-09-02,19.36,24.85,15.49,31.82,0.3,1.74,5.3,83.83,93.13,12.62,0.8654
2021-09-03,15.06,18.02,12.42,19.62,0.25,2.29,4.09,85.22,93.48,9.72,2.0974
2021-09-04,15.63,22.57,9.46,0.02,0.29,1.05,1.89,58.82,93.73,6.51,6.4152
2021-09-05,17.7,24.07,12.35,0.09,0.36,1.4,2.53,62.11,93.6,8.25,4.2367
2021-09-06,17.79,23.62,14.0,0.89,0.31,1.5,2.98,70.79,93.8,9.27,3.1514
2021-09-07,16.8,21.88,13.37,1.67,0.3,1.54,2.75,78.64,94.17,9.78,3.4704
2021-09-08,18.6,25.25,13.81,0.04,0.35,1.3,2.11,69.55,94.08,9.6,3.0869
2021-09-09,19.1,26.84,13.31,0.0,0.26,1.49,2.13,64.64,93.83,8.96,5.5716
2021-09-10,20.3,28.7,14.55,0.01,0.34,2.09,3.19,55.85,93.52,8.48,5.9162
2021-09-11,19.89,27.27,14.74,0.9,0.4,1.77,2.82,64.48,93.29,9.59,4.589
2021-09-12,18.65,23.45,15.35,10.54,0.26,1.23,2.39,82.02,93.38,11.57,2.9957
2021-09-13,19.52,26.31,14.38,0.05,0.32,1.24,2.32,71.73,93.3,10.46,4.5931
2021-09-14,20.2,27.24,15.41,0.03,0.27,1.15,2.42,66.91,93.44,10.09,4.3802
2021-09-15,21.73,30.27,15.42,0.25,0.26,1.11,2.14,62.88,93.36,10.32,5.0635
2021-09-16,18.74,23.54,15.15,4.46,0.22,1.29,2.81,81.63,93.37,11.6,2.107
2021-09-17,16.11,19.23,13.93,8.06,0.22,1.57,3.26,92.31,93.53,11.28,1.0358
2021-09-18,17.16,23.24,12.25,0.55,0.36,1.33,2.17,75.5,93.62,9.48,4.2391
2021-09-19,19.29,27.91,11.78,0.21,0.27,1.67,2.46,58.2,93.5,8.09,4.7009
2021-09-20,18.71,26.05,12.96,0.13,0.38,1.4,2.33,66.1,93.66,9.01,4.5413
2021-09-21,19.43,27.46,13.2,1.29,0.32,1.46,2.23,63.84,93.57,8.93,4.8859
2021-09-22,15.25,18.89,11.18,27.62,0.16,1.27,2.58,88.01,93.43,10.16,0.949
2021-09-23,13.64,19.26,9.83,8.18,0.15,0.78,1.43,82.47,93.05,8.42,2.7389
2021-09-24,11.42,14.61,8.72,8.14,0.17,1.36,2.73,86.89,93.37,7.78,1.9553
2021-09-25,9.68,13.03,7.41,10.95,0.18,1.23,2.32,89.59,93.71,7.17,1.2809
2021-09-26,11.1,15.4,8.57,3.14,0.26,1.52,2.7,87.52,94.22,7.59,3.2441
2021-09-27,12.73,18.16,8.65,0.09,0.31,1.27,2.57,75.14,93.77,7.18,4.3932
2021-09-28,13.12,18.85,9.07,0.15,0.39,1.33,2.43,77.55,93.69,7.59,2.9453
2021-09-29,13.91,20.81,8.15,0.45,0.4,1.45,2.35,70.38,93.78,7.09,3.9698
2021-09-30,13.22,18.48,9.79,5.0,0.23,1.2,1.83,83.46,93.81,8.35,2.4473
2021-10-01,11.07,14.74,7.93,3.54,0.2,2.13,3.09,78.41,94.05,6.82,1.3253
2021-10-02,12.74,19.7,7.43,0.01,0.27,2.61,3.69,66.29,94.03,6.31,4.4254
2021-10-03,12.12,15.94,9.48,11.24,0.18,1.9,4.05,81.75,93.85,7.65,0.6372
2021-10-04,11.02,14.75,8.22,5.49,0.16,1.24,2.64,92.04,93.89,8.05,1.5953
2021-10-05,11.83,16.64,7.86,3.83,0.2,1.32,2.36,85.87,93.82,7.77,2.8817
2021-10-06,8.37,11.67,6.14,5.6,0.2,2.19,3.31,85.38,94.0,6.21,2.1338
2021-10-07,10.5,16.65,6.19,0.16,0.23,2.77,3.55,64.16,94.22,5.29,4.1998
2021-10-08,10.84,17.35,6.57,0.0,0.23,2.84,3.6,63.54,94.24,5.33,4.3831
2021-10-09,11.92,18.31,7.77,0.0,0.25,3.3,4.09,59.35,94.15,5.36,4.4052
2021-10-10,13.54,20.39,9.03,0.0,0.38,1.69,2.63,61.15,94.19,6.19,4.183
2021-10-11,14.0,21.35,9.25,0.0,0.34,1.91,2.46,62.87,93.96,6.48,4.2238
2021-10-12,15.86,23.92,11.11,0.0,0.31,2.39,3.17,58.73,93.45,6.92,4.175
2021-10-13,17.75,26.06,12.55,0.0,0.31,2.26,3.84,55.3,93.28,7.23,3.9494
2021-10-14,16.98,22.88,13.2,0.02,0.43,1.13,2.18,71.88,94.05,9.02,3.7128
2021-10-15,18.16,25.53,12.51,0.03,0.63,1.56,2.37,55.86,93.91,7.57,3.6058
2021-10-16,18.55,25.59,15.05,0.22,0.47,1.27,1.82,63.66,93.53,8.85,3.5501
2021-10-17,16.28,22.55,11.42,1.44,0.4,1.53,2.44,73.88,93.35,8.87,2.9422
2021-10-18,12.62,14.77,10.78,12.65,0.15,1.81,2.65,94.7,93.62,9.23,0.9955
2021-10-19,9.96,12.26,5.17,11.38,0.19,2.05,3.54,95.2,94.02,7.79,1.1429
2021-10-20,6.74,10.57,4.7,3.52,0.19,1.68,2.94,88.66,94.51,5.69,1.7611
2021-10-21,9.08,16.02,3.92,0.66,0.36,1.46,2.37,70.27,94.59,5.14,4.0505
2021-10-22,13.44,21.45,7.68,1.06,0.47,1.73,2.79,48.71,94.2,4.79,4.0272
2021-10-23,12.53,18.84,8.85,0.0,0.59,1.42,2.07,53.39,94.08,5.08,4.0243
2021-10-24,11.75,17.23,8.87,0.0,0.45,1.06,1.77,63.0,93.94,5.72,3.4433
2021-10-25,6.78,9.34,2.22,6.83,0.32,1.88,3.32,82.77,94.26,5.44,1.619
2021-10-26,6.16,11.79,2.01,1.41,0.43,1.14,2.28,69.74,94.58,4.27,3.3173
2021-10-27,7.51,14.53,2.07,0.03,0.36,2.4,3.37,56.37,94.32,3.79,3.7572
2021-10-28,8.25,14.81,4.34,0.2,0.51,1.44,2.04,57.68,94.26,4.1,3.5184
2021-10-29,8.34,13.61,4.24,0.19,0.45,1.21,1.75,67.14,94.18,4.8,2.3503
2021-10-30,9.69,15.63,5.66,0.45,0.36,2.2,3.6,69.53,94.46,5.49,2.5598
2021-10-31,12.32,17.85,8.42,0.03,0.22,3.3,4.2,65.08,94.38,6.09,2.1427
2021-11-01,14.45,21.37,11.02,0.0,0.29,1.88,2.34,67.88,94.01,7.33,2.8644
2021-11-02,15.39,22.77,11.17,0.45,0.31,1.24,2.21,71.19,93.63,8.08,2.4571
2021-11-03,13.6,18.26,11.41,0.45,0.17,1.06,1.81,88.09,93.82,9.07,1.512
2021-11-04,13.03,17.27,9.6,0.22,0.24,1.11,1.76,88.06,94.48,8.67,2.4864
2021-11-05,13.05,19.24,9.72,0.0,0.3,2.35,2.99,70.88,94.48,6.85,3.1327
2021-11-06,12.38,19.49,8.55,0.0,0.37,1.89,2.97,68.58,94.32,6.33,3.2359
2021-11-07,10.47,13.56,8.84,0.03,0.25,1.13,2.26,84.58,94.29,7.13,1.6152
2021-11-08,11.67,17.89,7.77,0.0,0.43,1.33,2.1,78.23,94.12,6.93,2.7278
2021-11-09,14.05,21.58,8.73,0.0,0.45,1.42,2.05,58.57,93.93,5.99,2.7924
2021-11-10,7.65,11.89,3.36,15.75,0.25,1.98,3.62,92.64,94.05,6.51,0.685
2021-11-11,3.85,8.41,-0.07,0.62,0.4,1.39,2.16,83.69,94.67,4.37,2.419
2021-11-12,5.21,12.22,-0.41,0.01,0.44,1.69,2.37,63.7,94.36,3.61,2.9743
2021-11-13,8.31,14.34,3.89,0.0,0.56,1.28,1.71,56.23,94.26,4.06,3.0288
2021-11-14,8.61,16.14,3.36,0.0,0.52,2.1,2.74,62.46,94.26,4.51,2.8644
2021-11-15,9.41,14.42,5.89,0.33,0.2,1.85,3.08,70.88,93.95,5.49,2.0213
2021-11-16,7.84,9.76,6.27,1.51,0.14,1.31,2.19,93.87,94.16,6.59,1.6457
2021-11-17,5.79,12.07,2.23,0.03,0.31,2.53,3.86,57.23,94.23,3.4,2.8915
2021-11-18,7.58,14.21,3.33,0.0,0.43,1.34,1.86,60.64,94.1,4.18,2.6489
2021-11-19,6.27,11.78,3.0,0.07,0.39,1.35,1.92,78.03,93.73,4.88,1.9027
2021-11-20,5.0,7.27,2.74,1.94,0.16,0.89,1.63,95.19,93.44,5.55,0.9718
2021-11-21,3.55,5.82,1.77,1.61,0.21,1.06,1.37,94.32,93.81,4.96,1.1042
2021-11-22,7.86,15.8,2.6,0.0,0.49,1.53,2.21,71.77,93.92,4.86,2.6957
2021-11-23,7.18,14.4,2.86,0.16,0.54,1.65,2.17,72.3,93.86,4.8,1.7302
2021-11-24,4.61,6.61,1.38,15.7,0.21,1.35,2.32,95.93,93.72,5.45,0.2786
2021-11-25,3.21,7.79,-2.11,0.33,0.31,1.96,3.55,69.82,94.14,3.5,1.793
2021-11-26,4.96,9.49,2.79,1.38,0.25,2.26,3.66,77.28,94.02,4.46,1.1419
2021-11-27,6.77,13.95,2.25,0.26,0.31,1.62,2.17,77.4,93.89,5.0,1.4338
2021-11-28,8.4,11.29,6.64,1.89,0.28,1.41,1.87,90.46,93.63,6.69,1.0008
2021-11-29,10.75,17.5,7.0,2.44,0.25,1.68,3.21,80.5,93.64,6.92,1.9901
2021-11-30,10.39,11.78,8.64,11.58,0.3,2.04,3.94,83.68,93.04,7.08,0.4368
2021-12-01,3.4,9.8,0.34,9.13,0.18,1.27,3.86,95.07,92.86,5.04,0.5798
2021-12-02,0.7,3.5,-2.04,2.29,0.22,1.1,2.08,93.38,93.73,4.01,0.9746
2021-12-03,3.53,10.81,-1.03,0.0,0.51,2.52,3.19,65.38,93.97,3.4,2.4523
2021-12-04,5.12,13.95,-0.8,0.0,0.56,1.81,2.8,59.48,93.75,3.39,2.4283
2021-12-05,5.9,10.74,2.73,0.08,0.38,1.43,2.22,69.88,93.47,4.33,1.2943
2021-12-06,6.87,14.36,2.22,0.04,0.48,1.62,2.33,80.78,93.88,5.25,1.9764
2021-12-07,8.27,15.57,5.12,0.3,0.43,3.03,3.6,67.57,93.78,4.86,2.3513
2021-12-08,8.27,15.74,4.85,2.09,0.33,2.76,3.48,69.27,93.27,5.07,0.9242
2021-12-09,7.58,9.85,6.06,8.0,0.28,1.64,3.16,89.58,93.58,6.26,0.7238
2021-12-10,6.79,11.86,2.06,2.46,0.36,1.13,2.27,86.51,94.24,5.6,1.8823
2021-12-11,6.79,13.85,1.88,1.38,0.48,1.9,2.94,63.61,94.21,4.09,2.1444
2021-12-12,7.81,14.19,2.71,0.01,0.51,2.65,3.36,62.13,94.24,4.38,1.8242
2021-12-13,7.75,13.44,4.39,0.0,0.56,3.85,4.49,58.09,94.1,4.05,2.2212
2021-12-14,7.95,13.36,4.62,0.05,0.5,3.8,4.43,56.76,93.8,4.05,1.8931
2021-12-15,8.27,13.67,5.51,0.01,0.53,3.29,4.42,64.85,93.6,4.71,1.5883
2021-12-16,9.05,15.61,4.11,0.04,0.56,1.51,2.31,57.51,93.65,4.33,1.9066
2021-12-17,4.83,6.81,2.15,4.37,0.43,1.43,2.14,87.67,93.27,5.07,0.4044
2021-12-18,3.37,4.71,2.16,4.78,0.29,0.93,1.98,92.07,93.05,4.81,0.7416
2021-12-19,1.41,3.43,0.13,6.7,0.19,0.97,2.75,94.37,93.27,4.27,0.8695
2021-12-20,1.93,3.08,0.95,8.0,0.34,2.0,2.5,95.8,92.77,4.53,0.5647
2021-12-21,1.04,1.87,0.1,20.07,0.36,1.84,2.78,98.69,92.78,4.37,0.4039
2021-12-22,-2.81,-0.11,-7.31,10.02,0.6,2.51,3.8,97.84,93.58,3.22,0.6583
2021-12-23,-6.8,-3.93,-10.52,3.05,0.44,1.34,2.14,89.43,93.97,2.08,0.9439
2021-12-24,-7.81,-2.4,-10.45,0.54,0.64,1.86,2.66,86.04,93.98,1.86,1.7839
2021-12-25,-5.0,-0.19,-10.68,0.51,0.46,1.86,2.59,84.43,94.02,2.39,0.9674
2021-12-26,-0.02,6.7,-4.36,0.0,0.71,1.87,2.45,80.1,94.03,3.21,1.6258
2021-12-27,1.1,7.33,-3.67,0.0,0.83,1.78,2.41,68.46,94.05,3.0,1.7309
2021-12-28,3.49,9.66,-1.5,0.0,0.81,1.87,2.51,68.93,93.75,3.58,1.8922
2021-12-29,2.73,9.88,-2.72,0.55,0.67,1.72,2.44,71.74,93.54,3.51,1.8744
2021-12-30,3.33,10.27,-1.34,0.37,0.74,1.62,2.44,63.32,93.55,3.26,1.8442
2021-12-31,3.16,8.94,0.07,0.28,0.81,1.59,2.03,61.1,93.76,3.13,1.8967
2022-01-01,0.53,1.48,-0.28,1.17,0.29,1.03,1.84,92.06,93.59,3.89,0.9067
2022-01-02,0.96,1.64,0.11,15.51,0.41,1.81,3.23,97.87,93.06,4.3,0.6698
2022-01-03,-1.49,0.92,-4.54,1.84,0.62,2.43,3.87,95.66,93.52,3.47,1.541
2022-01-04,-0.86,1.22,-3.61,12.57,0.33,1.31,1.89,92.79,93.17,3.57,0.3384
2022-01-05,1.51,4.69,-1.7,4.31,0.41,1.57,2.54,94.2,93.66,4.33,1.4402
2022-01-06,2.53,9.46,-1.7,0.0,0.69,2.06,2.53,69.68,93.75,3.38,2.3479
2022-01-07,5.72,11.23,1.29,0.55,0.7,1.4,2.43,63.13,93.8,3.91,1.7803
2022-01-08,4.77,9.28,1.68,0.56,0.48,1.37,4.17,77.06,94.0,4.4,1.8919
2022-01-09,3.72,8.25,1.26,0.17,0.99,4.06,5.11,75.88,93.6,4.03,2.2884
2022-01-10,4.22,9.35,1.66,0.07,0.72,2.78,3.69,79.34,93.15,4.42,1.183
2022-01-11,4.23,9.2,0.74,0.2,0.44,1.66,2.25,81.41,93.4,4.51,1.3498
2022-01-12,5.81,10.55,3.34,0.3,0.46,1.64,2.41,85.68,93.44,5.26,0.9605
2022-01-13,0.15,4.38,-4.5,5.4,0.65,2.22,3.52,95.03,93.63,3.96,0.515
2022-01-14,-3.64,-0.72,-6.44,1.85,0.57,1.96,3.57,92.01,93.52,2.77,1.6654
2022-01-15,-3.6,-0.71,-5.42,7.98,0.56,1.9,4.35,98.22,92.33,3.06,0.3386
2022-01-16,-4.46,-1.34,-5.86,6.76,0.51,1.32,1.91,96.03,93.2,2.74,1.2986
2022-01-17,-5.04,-1.3,-8.94,1.13,0.56,1.42,2.8,89.29,93.81,2.4,1.583
2022-01-18,-4.51,-0.26,-9.83,1.58,0.58,2.01,3.03,85.28,93.36,2.47,0.9677
2022-01-19,-3.61,-1.23,-5.94,2.57,0.36,1.0,1.5,97.39,93.38,2.96,1.2401
2022-01-20,-5.34,-2.74,-7.04,1.05,0.54,1.34,2.61,95.44,93.63,2.51,1.3822
2022-01-21,-5.11,-0.35,-7.31,0.37,0.53,1.57,2.65,90.13,93.95,2.42,1.9351
2022-01-22,-1.81,3.81,-7.13,0.46,0.77,2.46,3.2,77.18,93.4,2.75,1.2638
2022-01-23,-0.84,3.38,-4.77,2.36,0.81,2.71,3.65,78.58,92.95,3.03,1.1326
2022-01-24,0.93,4.4,-1.34,1.39,0.5,1.52,2.77,87.99,93.47,3.83,1.1683
2022-01-25,-2.2,0.17,-4.05,2.22,0.44,1.42,2.84,93.22,93.98,3.18,1.4666
2022-01-26,-0.94,2.11,-3.44,1.28,0.66,2.32,2.87,85.98,93.4,3.26,1.2254
2022-01-27,-1.55,0.97,-4.9,4.54,0.49,1.36,2.83,95.04,93.37,3.44,1.2305
2022-01-28,-3.1,-0.33,-5.27,4.03,0.54,1.21,2.2,96.84,93.85,3.07,1.3711
2022-01-29,-3.39,1.68,-7.59,0.0,0.55,1.37,2.0,80.94,93.98,2.46,2.4233
2022-01-30,-2.75,0.6,-5.86,0.02,0.48,1.43,2.37,87.75,93.7,2.86,1.4177
2022-01-31,-0.7,1.28,-2.75,0.25,0.57,1.72,2.37,90.17,93.26,3.49,1.4945
2022-02-01,0.38,4.46,-1.42,1.03,0.43,1.42,2.5,92.74,93.48,3.88,1.5276
2022-02-02,2.59,7.98,-0.93,0.47,0.78,2.36,2.61,77.8,93.71,3.79,2.2745
2022-02-03,3.94,9.46,0.36,2.47,0.71,2.27,2.65,70.5,93.21,3.81,2.3138
2022-02-04,3.05,6.11,-0.16,4.92,0.73,1.94,3.6,81.29,92.87,4.16,1.0063
2022-02-05,-3.03,-0.3,-5.84,5.01,0.95,2.75,4.13,96.2,93.43,3.11,1.4438
2022-02-06,-3.07,-0.58,-6.34,4.11,0.39,1.07,2.07,94.91,93.75,3.05,1.4294
2022-02-07,-1.84,2.34,-4.72,0.42,0.49,1.36,2.86,87.27,93.87,3.05,2.1881
2022-02-08,0.48,5.51,-4.82,1.11,0.89,2.77,3.17,75.4,93.42,3.23,1.5806
2022-02-09,4.86,9.65,2.22,5.06,0.49,1.55,2.56,87.52,93.28,5.02,1.0397
2022-02-10,1.4,4.06,-3.46,4.44,0.73,2.03,3.15,95.64,93.84,4.38,1.2595
2022-02-11,-0.09,4.67,-3.98,0.12,0.57,1.45,2.08,89.4,94.38,3.54,2.1641
2022-02-12,1.61,8.61,-3.91,0.01,0.76,1.74,2.36,70.97,94.37,3.15,3.5887
2022-02-13,1.32,3.46,-0.82,3.27,0.6,1.27,2.06,85.73,94.57,3.89,0.9293
2022-02-14,0.22,3.59,-2.34,0.01,1.6,4.67,6.5,77.02,94.13,3.16,3.0703
2022-02-15,0.44,6.4,-3.77,0.0,0.69,1.65,2.82,75.31,94.24,3.07,2.8409
2022-02-16,0.59,6.05,-4.08,0.0,0.67,1.54,2.25,75.94,94.21,3.15,2.9011
2022-02-17,0.28,6.83,-3.97,0.0,0.68,1.95,2.6,81.18,93.67,3.3,3.9101
2022-02-18,1.91,9.66,-2.79,0.0,0.66,2.01,2.57,69.85,93.06,3.16,3.2338
2022-02-19,2.71,6.51,-1.79,0.0,0.58,1.42,2.26,81.19,93.87,4.07,2.4751
2022-02-20,4.02,9.68,-1.0,0.0,0.65,1.56,2.14,84.05,93.95,4.5,3.793
2022-02-21,3.75,5.98,1.47,0.63,0.49,1.24,2.04,86.79,93.56,4.63,1.5833
2022-02-22,4.77,12.56,-1.23,0.03,0.69,2.18,2.69,74.1,93.41,4.11,3.7968
2022-02-23,8.27,15.47,2.44,0.0,0.64,1.86,2.88,63.58,93.62,4.54,2.7943
2022-02-24,8.37,16.57,2.65,0.02,0.78,2.59,3.98,70.33,93.7,5.0,3.593
2022-02-25,8.01,10.85,4.95,0.68,1.41,4.52,6.27,77.81,93.09,5.59,0.8779
2022-02-26,4.11,6.05,0.93,2.96,0.56,1.59,3.01,93.25,93.46,5.12,1.2427
2022-02-27,3.15,7.4,0.04,1.55,0.53,1.46,2.57,91.24,94.13,4.64,2.1106
2022-02-28,5.32,11.51,-0.41,0.03,0.82,2.73,3.54,76.85,93.83,4.53,2.9477
2022-03-01,5.38,7.7,2.62,1.41,0.51,1.63,3.28,85.67,93.76,5.11,1.5492
2022-03-02,7.39,13.64,1.98,2.67,0.68,1.79,3.54,79.39,93.43,5.37,2.8164
2022-03-03,6.45,11.41,0.29,6.8,1.1,3.48,5.1,86.23,92.4,5.63,1.8833
2022-03-04,0.18,1.75,-0.88,13.96,1.28,3.74,5.88,96.37,92.75,4.0,1.5024
2022-03-05,-0.51,1.36,-2.2,8.33,1.01,3.09,4.76,95.6,93.37,3.73,2.6494
2022-03-06,-0.9,2.22,-6.01,1.29,0.75,2.14,3.7,93.97,93.52,3.56,2.4583
2022-03-07,-0.61,6.35,-6.62,0.0,0.81,2.67,3.92,76.61,93.25,2.92,4.6829
2022-03-08,1.43,5.66,-1.08,3.86,0.65,2.14,3.94,85.69,92.94,3.9,1.1904
2022-03-09,0.87,5.85,-2.66,3.19,0.46,1.55,2.11,88.74,92.7,3.87,1.0303
2022-03-10,0.83,6.0,-1.81,2.14,0.28,0.8,1.45,85.72,92.76,3.65,2.2166
2022-03-11,0.38,3.92,-1.85,7.26,0.42,1.26,2.45,92.12,92.49,3.87,1.0337
2022-03-12,-2.38,-0.58,-5.2,4.3,0.75,2.33,3.95,96.73,93.56,3.28,2.2906
2022-03-13,-2.73,1.06,-5.43,3.06,0.54,1.43,2.73,88.02,93.85,2.85,1.2286
2022-03-14,-2.33,1.91,-5.65,0.71,0.45,1.18,2.43,88.07,94.32,2.91,3.2621
2022-03-15,-2.53,0.41,-4.64,2.5,0.62,1.95,3.6,93.55,94.35,3.06,3.0946
2022-03-16,-3.13,-0.34,-5.65,6.81,0.57,1.74,3.54,98.22,93.97,3.16,1.7666
2022-03-17,-2.91,1.16,-5.86,1.62,0.48,1.17,1.7,85.6,93.98,2.68,2.8078
2022-03-18,-2.21,2.02,-4.63,2.98,0.37,0.93,1.83,84.44,94.22,2.81,3.0451
2022-03-19,-0.93,3.97,-4.54,1.85,0.84,3.08,5.18,85.83,93.94,3.2,2.2975
2022-03-20,-0.6,5.27,-5.64,0.13,0.81,2.8,4.03,73.59,93.8,2.83,3.3422
2022-03-21,0.56,5.79,-3.47,0.03,0.54,1.49,2.43,75.31,94.1,3.1,3.6329
2022-03-22,0.66,7.95,-5.03,0.01,0.5,1.42,4.53,71.07,93.98,2.89,3.8419
2022-03-23,-0.04,5.39,-5.91,0.0,1.38,5.53,6.76,70.42,93.93,2.84,4.6531
2022-03-24,0.07,4.81,-3.09,0.55,0.73,2.74,5.2,82.02,93.41,3.35,2.069
2022-03-25,0.75,5.43,-2.35,1.02,0.49,1.51,3.14,89.64,93.45,3.83,3.3144
2022-03-26,0.17,4.05,-2.28,1.92,0.59,1.82,3.5,91.52,93.98,3.75,2.5529
2022-03-27,0.26,3.53,-1.75,5.48,0.62,2.02,4.99,93.71,94.12,3.84,3.1495
2022-03-28,-1.12,0.95,-6.79,8.98,0.93,3.33,5.59,87.02,94.42,3.22,3.4166
2022-03-29,2.11,8.98,-6.54,0.0,0.65,2.69,3.21,67.34,94.31,3.14,5.6515
2022-03-30,7.77,13.71,2.39,0.01,0.44,1.83,3.22,68.82,93.71,4.79,3.966
2022-03-31,8.78,17.21,1.57,0.0,0.42,1.71,2.61,67.35,93.93,4.81,4.9318
2022-04-01,11.94,21.35,4.31,0.01,0.45,2.0,2.88,60.82,93.84,5.41,4.7126
2022-04-02,15.38,25.09,8.69,0.15,0.57,2.15,3.27,59.77,93.24,6.85,4.2286
2022-04-03,13.94,22.29,7.7,0.05,0.5,1.94,3.23,61.92,93.13,6.32,4.4916
2022-04-04,7.2,11.35,0.8,0.42,0.52,1.87,3.08,77.57,93.85,5.15,3.0242
2022-04-05,4.26,7.45,0.5,14.72,0.42,2.12,3.23,82.27,93.69,4.55,1.0174
2022-04-06,8.06,11.5,5.42,18.46,0.34,1.36,2.46,91.18,93.37,6.56,1.9046
2022-04-07,9.66,16.78,3.74,0.05,0.55,2.1,3.78,75.41,93.29,5.9,3.479
2022-04-08,10.16,17.11,5.02,9.05,0.43,2.49,4.29,78.68,92.69,6.55,2.9899
2022-04-09,8.55,12.86,5.02,4.09,0.4,1.88,2.75,89.56,93.44,6.62,3.3979
2022-04-10,13.62,22.11,4.95,3.36,0.57,2.2,3.67,60.8,93.21,6.09,5.1247
2022-04-11,15.4,24.17,9.09,0.0,0.47,2.21,3.08,61.28,92.75,6.94,5.7334
2022-04-12,6.45,11.34,1.45,11.36,0.48,2.14,4.05,86.59,92.9,5.66,0.9506
2022-04-13,1.78,4.05,0.24,4.83,0.36,1.89,3.43,90.48,93.49,4.18,2.4089
2022-04-14,2.94,7.69,-0.64,1.98,0.28,1.39,3.07,77.63,93.9,3.77,4.3337
2022-04-15,5.52,11.37,1.02,0.79,0.36,1.31,2.62,80.2,94.06,4.76,4.6517
2022-04-16,9.63,17.57,1.8,0.01,0.55,1.7,2.43,70.66,93.74,5.47,5.7514
2022-04-17,12.71,21.21,5.29,0.0,0.42,2.26,3.44,60.84,93.5,5.68,6.3768
2022-04-18,14.87,21.91,9.94,0.08,0.44,3.38,4.43,66.55,93.2,7.57,5.0544
2022-04-19,17.1,27.95,10.9,0.22,0.29,1.83,2.85,70.18,93.1,8.76,3.8894
2022-04-20,9.53,13.75,6.06,2.64,0.27,1.73,2.82,86.5,93.61,6.85,2.5322
2022-04-21,11.37,19.57,5.45,1.25,0.28,1.41,2.77,75.43,93.6,6.5,5.185
2022-04-22,10.46,16.91,5.77,0.16,0.34,1.41,2.61,75.37,93.94,6.05,6.3684
2022-04-23,12.56,20.56,3.43,0.0,0.43,1.7,2.68,58.41,93.56,5.23,6.8837
2022-04-24,15.55,23.61,9.21,0.0,0.33,2.38,4.14,62.36,93.35,7.25,6.7538
2022-04-25,17.84,27.1,9.09,0.0,0.54,1.54,2.59,55.21,93.32,7.02,7.1549
2022-04-26,17.93,26.68,11.97,0.02,0.3,2.01,3.22,64.54,93.26,8.62,6.9799
